#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 08 05 22 50  80  8.0 11.0   1.7     8   5.2  85 1017.4  29.8  29.9  26.8   MM   MM    MM
2023 08 05 22 40  80  9.0 11.0    MM    MM    MM  MM 1017.4  29.9  29.9  26.6   MM   MM    MM
2023 08 05 22 30  70  8.0 10.0    MM    MM    MM  MM 1017.3  29.8  29.9  26.8   MM   MM    MM
2023 08 05 22 20  70  8.0 11.0   1.7     7   5.2  80 1017.2  29.8  29.9  26.7   MM   MM    MM
2023 08 05 22 10  80  8.0 10.0    MM    MM    MM  MM 1017.2  29.9  29.9  26.8   MM   MM    MM
2023 08 05 22 00  80  9.0 11.0    MM    MM    MM  MM 1017.1  29.9  29.9  26.7   MM -0.0    MM
2023 08 05 21 50  80  9.0 10.0   1.6     7   5.1  95 1017.0  29.9  29.9  26.7   MM   MM    MM
2023 08 05 21 40  80  9.0 12.0    MM    MM    MM  MM 1016.8  29.9  29.9  26.5   MM   MM    MM
2023 08 05 21 30  80  9.0 11.0    MM    MM    MM  MM 1016.8  29.9  29.9  26.3   MM   MM    MM
2023 08 05 21 20  80  9.0 11.0   1.6     6   5.1  94 1016.8  29.9  29.9  26.5   MM   MM    MM
2023 08 05 21 10  80  8.0 10.0    MM    MM    MM  MM 1016.8  29.9  29.9  26.7   MM   MM    MM
2023 08 05 21 00  80  9.0 11.0    MM    MM    MM  MM 1016.8  29.9  29.9  26.7   MM -0.8    MM
2023 08 05 20 50  80  9.0 11.0   1.6     8   5.2  84 1016.7  29.9  29.9  26.5   MM   MM    MM
2023 08 05 20 40  80  9.0 11.0    MM    MM    MM  MM 1016.8  29.9  29.9  26.4   MM   MM    MM
2023 08 05 20 30  80  9.0 11.0    MM    MM    MM  MM 1016.8  29.9  29.9  26.4   MM   MM    MM
2023 08 05 20 20  80  9.0 11.0   1.5     8   5.0  82 1016.8  29.7  29.9  26.7   MM   MM    MM
2023 08 05 20 10  80  7.0  9.0   1.5    MM   5.0  82 1016.8  29.2  29.9  27.0   MM   MM    MM
2023 08 05 20 00  90  7.0 10.0    MM    MM    MM  MM 1016.8  28.7  29.9  26.6   MM -1.1    MM
2023 08 05 19 50 100 10.0 13.0   1.6     7   5.1  92 1017.1  28.7  29.9  26.5   MM   MM    MM
2023 08 05 19 40 100  9.0 12.0    MM    MM    MM  MM 1016.9  29.0  29.9  27.0   MM   MM    MM
2023 08 05 19 30  70  9.0 10.0    MM    MM    MM  MM 1017.0  29.8  29.9  26.9   MM   MM    MM
2023 08 05 19 20  70  8.0 11.0   1.6     7   5.1  89 1016.9  29.8  29.9  26.9   MM   MM    MM
2023 08 05 19 10  80  8.0 10.0   1.6    MM   5.1  89 1017.0  29.8    MM  26.8   MM   MM    MM
2023 08 05 19 00  80  8.0 10.0    MM    MM    MM  MM 1016.9  29.8    MM  26.6   MM -1.8    MM
2023 08 05 18 50  80  8.0 10.0   1.5     8   5.0  81 1017.0  29.8  29.9  26.8   MM   MM    MM
2023 08 05 18 40  90  8.0 10.0    MM    MM    MM  MM 1017.1  29.8  29.9  26.8   MM   MM    MM
2023 08 05 18 30  80  8.0 10.0    MM    MM    MM  MM 1017.1  29.8  29.9  26.9   MM   MM    MM
2023 08 05 18 20  80  8.0 10.0   1.5     8   5.2  88 1017.2  29.8  29.9  26.6   MM   MM    MM
2023 08 05 18 10  80  8.0 10.0   1.5    MM   5.2  88 1017.4  29.8  30.0  26.3   MM   MM    MM
2023 08 05 18 00  80  8.0 10.0    MM    MM    MM  MM 1017.6  29.7  29.9  26.6   MM -1.2    MM
2023 08 05 17 50  80  8.0 10.0   1.6     7   5.2  95 1017.7  29.8  29.9  26.5   MM   MM    MM
2023 08 05 17 40  80  8.0 10.0    MM    MM    MM  MM 1017.9  29.8  29.9  26.7   MM   MM    MM
2023 08 05 17 30  80  8.0 10.0    MM    MM    MM  MM 1017.9  29.8  29.9  26.4   MM   MM    MM
2023 08 05 17 20  80  7.0  8.0   1.6     8   5.1  81 1018.0  29.9  29.9  26.2   MM   MM    MM
2023 08 05 17 10  80  8.0 10.0   1.6    MM   5.1  81 1018.0  29.8  29.9  26.6   MM   MM    MM
2023 08 05 17 00  80  8.0 10.0    MM    MM    MM  MM 1018.1  29.8  29.9  26.8   MM -0.9    MM
2023 08 05 16 50  80  8.0  9.0   1.5     7   5.0  95 1018.2  29.8  29.9  26.5   MM   MM    MM
2023 08 05 16 40  80  8.0  9.0   1.5    MM   5.0  95 1018.3  29.8  29.9  26.6   MM   MM    MM
2023 08 05 16 30  80  8.0 10.0    MM    MM    MM  MM 1018.3  29.8  29.9  26.7   MM   MM    MM
2023 08 05 16 20  80  8.0  9.0   1.4     7   4.9  84 1018.3  29.8  29.9  26.8   MM   MM    MM
2023 08 05 16 10  80  8.0 10.0   1.4    MM   4.9  84 1018.5  29.7  29.9  26.9   MM   MM    MM
2023 08 05 16 00  80  8.0 10.0    MM    MM    MM  MM 1018.7  29.7  29.9  26.8   MM +0.0    MM
2023 08 05 15 50  80  8.0 10.0   1.6     6   5.2  91 1018.7  29.7  29.9  26.8   MM   MM    MM
2023 08 05 15 40  90  8.0  9.0   1.6    MM   5.2  91 1018.7  29.7  29.9  26.9   MM   MM    MM
2023 08 05 15 30  90  8.0 10.0    MM    MM    MM  MM 1018.8  29.7  29.9  26.8   MM   MM    MM
2023 08 05 15 20  80  8.0 10.0   1.6     7   5.2  88 1018.8  29.7  29.9  27.0   MM   MM    MM
2023 08 05 15 10  90  7.0  9.0   1.6    MM   5.2  88 1018.9  29.7  29.9  27.0   MM   MM    MM
2023 08 05 15 00  90  8.0 10.0    MM    MM    MM  MM 1018.9  29.7  29.9  26.6   MM +0.3    MM
2023 08 05 14 50  90  8.0 10.0   1.5     7   5.1  93 1018.7  29.7  29.9  26.5   MM   MM    MM
2023 08 05 14 40  90  7.0  9.0   1.5    MM   5.1  93 1018.8  29.7  29.8  26.8   MM   MM    MM
2023 08 05 14 30  80  8.0  9.0    MM    MM    MM  MM 1018.9  29.6  29.8  26.8   MM   MM    MM
2023 08 05 14 20  80  8.0  9.0   1.6     7   5.0  97 1018.9  29.7  29.8  26.8   MM   MM    MM
2023 08 05 14 10  90  8.0  9.0   1.6    MM   5.0  97 1019.0  29.7  29.8  26.5   MM   MM    MM
2023 08 05 14 00  80  8.0 10.0    MM    MM    MM  MM 1019.0  29.7  29.8  26.2   MM +1.0    MM
2023 08 05 13 50  80  8.0 10.0   1.6     7   5.1  91 1018.8  29.7  29.8  26.6   MM   MM    MM
2023 08 05 13 40  80  7.0  9.0    MM    MM    MM  MM 1018.8  29.7  29.8  26.9   MM   MM    MM
2023 08 05 13 30  80  8.0 10.0    MM    MM    MM  MM 1018.8  29.7  29.8  26.5   MM   MM    MM
2023 08 05 13 20  80  8.0 10.0   1.5     8   5.1 104 1018.8  29.6  29.8  26.4   MM   MM    MM
2023 08 05 13 10  80  8.0 10.0   1.5    MM   5.1 104 1018.9  29.6  29.8  26.6   MM   MM    MM
2023 08 05 13 00  80  8.0 10.0    MM    MM    MM  MM 1018.8  29.6  29.8  26.3   MM +1.3    MM
2023 08 05 12 50  80  8.0  9.0   1.5     6   5.0 108 1018.7  29.6  29.8  26.6   MM   MM    MM
2023 08 05 12 40  80  8.0 10.0   1.5    MM   5.0 108 1018.7  29.6  29.8  26.7   MM   MM    MM
2023 08 05 12 30  90  8.0 10.0    MM    MM    MM  MM 1018.6  29.6  29.8  26.6   MM   MM    MM
2023 08 05 12 20  90  8.0 10.0   1.6     7   5.0  97 1018.6  29.6  29.8  26.5   MM   MM    MM
2023 08 05 12 10  80  8.0 10.0   1.6    MM   5.0  97 1018.5  29.6  29.8  26.5   MM   MM    MM
2023 08 05 12 00  80  8.0 10.0    MM    MM    MM  MM 1018.5  29.5  29.8  26.6   MM +1.3    MM
2023 08 05 11 50  90  8.0 10.0   1.5     7   5.0 100 1018.4  29.5  29.8  26.6   MM   MM    MM
2023 08 05 11 40  90  8.0 10.0    MM    MM    MM  MM 1018.4  29.5  29.8  26.5   MM   MM    MM
2023 08 05 11 30  90  9.0 10.0    MM    MM    MM  MM 1018.2  29.6  29.8  26.5   MM   MM    MM
2023 08 05 11 20  90  8.0 10.0   1.5     6   4.9 108 1018.1  29.6  29.8  26.5   MM   MM    MM
2023 08 05 11 10  90  9.0 11.0    MM    MM    MM  MM 1018.0  29.5  29.8  26.4   MM   MM    MM
2023 08 05 11 00  90  8.0 10.0    MM    MM    MM  MM 1018.0  29.6  29.8  26.5   MM +0.9    MM
2023 08 05 10 50  90  8.0 10.0   1.5     7   4.9  93 1018.0  29.4  29.8  26.9   MM   MM    MM
2023 08 05 10 40  90  8.0 10.0   1.5    MM   4.9  93 1018.0  29.4  29.8  27.2   MM   MM    MM
2023 08 05 10 30 100  8.0 10.0    MM    MM    MM  MM 1018.0  29.4  29.8  27.0   MM   MM    MM
2023 08 05 10 20 100  8.0 10.0   1.5     6   4.9 105 1017.8  29.4  29.8  27.1   MM   MM    MM
2023 08 05 10 10 100  8.0 10.0    MM    MM    MM  MM 1017.7  29.4  29.8  27.2   MM   MM    MM
2023 08 05 10 00  90  9.0 10.0    MM    MM    MM  MM 1017.6  29.4  29.8  26.7   MM -0.0    MM
2023 08 05 09 50  90  9.0 10.0   1.5     6   5.0  97 1017.5  29.4  29.8  26.9   MM   MM    MM
2023 08 05 09 40 100  8.0 10.0    MM    MM    MM  MM 1017.4  29.4  29.8  27.0   MM   MM    MM
2023 08 05 09 30  90  9.0 11.0    MM    MM    MM  MM 1017.2  29.4  29.8  26.9   MM   MM    MM
2023 08 05 09 20  90  9.0 11.0   1.5     8   5.0  98 1017.2  29.4  29.8  27.0   MM   MM    MM
2023 08 05 09 10 100  8.0 10.0   1.5    MM   5.0  98 1017.3  29.4  29.8  27.0   MM   MM    MM
2023 08 05 09 00 100  9.0 11.0    MM    MM    MM  MM 1017.2  29.5  29.8  26.8   MM -0.5    MM
2023 08 05 08 50 100  8.0 10.0   1.5     7   4.9  94 1017.2  29.5  29.8  26.8   MM   MM    MM
2023 08 05 08 40 100  8.0 10.0   1.5    MM   4.9  94 1017.3  29.5  29.8  27.2   MM   MM    MM
2023 08 05 08 30 100  8.0 10.0    MM    MM    MM  MM 1017.2  29.5  29.9  27.1   MM   MM    MM
2023 08 05 08 20 100  8.0 10.0   1.4     7   5.0  97 1017.3  29.5  29.9  27.1   MM   MM    MM
2023 08 05 08 10 100  7.0  9.0   1.4    MM   5.0  97 1017.1  29.6  29.9  27.1   MM   MM    MM
2023 08 05 08 00  90  8.0  9.0    MM    MM    MM  MM 1017.2  29.5  29.9  27.0   MM -0.7    MM
2023 08 05 07 50 100  7.0  9.0   1.4     7   5.0  85 1017.3  29.4  29.8  27.1   MM   MM    MM
2023 08 05 07 40  90  7.0  9.0   1.4    MM   5.0  85 1017.4  29.4  29.9  27.2   MM   MM    MM
2023 08 05 07 30  90  7.0  9.0    MM    MM    MM  MM 1017.3  29.5  29.9  27.2   MM   MM    MM
2023 08 05 07 20 100  7.0  8.0   1.5     8   5.2  84 1017.4  29.5  29.9  27.2   MM   MM    MM
2023 08 05 07 10 100  7.0  8.0   1.5    MM   5.2  84 1017.4  29.5  29.9  27.2   MM   MM    MM
2023 08 05 07 00 100  7.0  9.0    MM    MM    MM  MM 1017.4  29.5    MM  27.0   MM -0.8    MM
2023 08 05 06 50 100  7.0  9.0   1.5     7   5.1  94 1017.4  29.5  29.9  26.9   MM   MM    MM
2023 08 05 06 40 100  7.0  9.0    MM    MM    MM  MM 1017.6  29.5    MM  26.9   MM   MM    MM
2023 08 05 06 30 100  7.0  8.0    MM    MM    MM  MM 1017.6  29.5  29.9  27.2   MM   MM    MM
2023 08 05 06 20 100  7.0  9.0   1.7     6   5.1 116 1017.6  29.4  29.9  27.0   MM   MM    MM
2023 08 05 06 10 100  7.0  9.0   1.7    MM   5.1 116 1017.7  29.5  29.9  27.1   MM   MM    MM
2023 08 05 06 00 100  7.0  9.0    MM    MM    MM  MM 1017.7  29.5  29.9  27.0   MM -0.5    MM
2023 08 05 05 50 100  7.0  9.0   1.5     6   5.1 109 1017.8  29.5  29.9  26.9   MM   MM    MM
2023 08 05 05 40 110  7.0  8.0   1.5    MM   5.1 109 1017.8  29.5  29.9  27.1   MM   MM    MM
2023 08 05 05 30 100  7.0  9.0    MM    MM    MM  MM 1017.9  29.5  29.9  26.9   MM   MM    MM
2023 08 05 05 20 110  8.0  9.0   1.6     7   5.2  93 1017.8  29.5  29.9  26.9   MM   MM    MM
2023 08 05 05 10 100  8.0 10.0   1.6    MM   5.2  93 1017.9  29.5  29.9  27.0   MM   MM    MM
2023 08 05 05 00 110  8.0 10.0    MM    MM    MM  MM 1017.9  29.5  29.9  26.9   MM +0.0    MM
2023 08 05 04 50 110  8.0  9.0   1.5     6   5.1 104 1017.9  29.5  29.9  26.9   MM   MM    MM
2023 08 05 04 40 100  8.0 10.0    MM    MM    MM  MM 1017.9  29.5  29.9  26.9   MM   MM    MM
2023 08 05 04 30 110  8.0 10.0    MM    MM    MM  MM 1018.0  29.5  29.9  27.0   MM   MM    MM
2023 08 05 04 20 100  8.0 10.0   1.6     6   5.2  98 1018.1  29.5    MM  27.1   MM   MM    MM
2023 08 05 04 10 100  8.0  9.0   1.6    MM   5.2  98 1018.2  29.5  29.9  27.2   MM   MM    MM
2023 08 05 04 00 110  8.0 10.0    MM    MM    MM  MM 1018.2  29.6  29.9  27.0   MM +0.6    MM
2023 08 05 03 50 110  8.0 10.0   1.5     7   5.1  89 1018.3  29.7  29.9  26.6   MM   MM    MM
2023 08 05 03 40 100  8.0 10.0    MM    MM    MM  MM 1018.2  29.7  29.9  26.8   MM   MM    MM
2023 08 05 03 30 110  8.0 10.0    MM    MM    MM  MM 1018.3  29.7  29.9  26.7   MM   MM    MM
2023 08 05 03 20 100  8.0 10.0   1.5     7   5.1  96 1018.2  29.6  29.9  26.8   MM   MM    MM
2023 08 05 03 10 110  8.0 10.0   1.5    MM   5.1  96 1018.2  29.7  29.9  26.9   MM   MM    MM
2023 08 05 03 00 110  8.0 10.0    MM    MM    MM  MM 1018.2  29.7  29.9  27.1   MM +1.0    MM
2023 08 05 02 50 110  8.0  9.0   1.5     6   5.0  97 1018.2  29.7  29.9  26.9   MM   MM    MM
2023 08 05 02 40 110  8.0 10.0   1.5    MM   5.0  97 1018.3  29.7  29.9  27.0   MM   MM    MM
2023 08 05 02 30 110  8.0 10.0    MM    MM    MM  MM 1018.2  29.7  29.9  27.0   MM   MM    MM
2023 08 05 02 20 110  8.0 10.0   1.4     7   5.0  95 1018.2  29.7  29.9  26.8   MM   MM    MM
2023 08 05 02 10 110  8.0 10.0   1.4    MM   5.0  95 1018.1  29.6  29.9  26.8   MM   MM    MM
2023 08 05 02 00 110  8.0 10.0    MM    MM    MM  MM 1018.0  29.7  29.9  27.0   MM +1.5    MM
2023 08 05 01 50 110  8.0 10.0   1.4     7   4.9  91 1018.0  29.7  29.9  26.7   MM   MM    MM
2023 08 05 01 40 100  8.0 10.0    MM    MM    MM  MM 1018.0  29.7  29.9  26.5   MM   MM    MM
2023 08 05 01 30 110  8.0 10.0    MM    MM    MM  MM 1018.0  29.7  29.9  26.6   MM   MM    MM
2023 08 05 01 20 110  8.0 10.0   1.4     7   5.1  88 1017.9  29.7  29.9  26.6   MM   MM    MM
2023 08 05 01 10 100  8.0 10.0   1.4    MM   5.1  88 1017.9  29.6  29.9  27.0   MM   MM    MM
2023 08 05 01 00 100  7.0  9.0    MM    MM    MM  MM 1017.8  29.6  29.9  27.1   MM +1.3    MM
2023 08 05 00 50 100  7.0  9.0   1.4     6   5.2 103 1017.7  29.6  29.9  27.1   MM   MM    MM
2023 08 05 00 40 100  7.0  9.0    MM    MM    MM  MM 1017.7  29.6  29.9  27.1   MM   MM    MM
2023 08 05 00 30 100  8.0 10.0    MM    MM    MM  MM 1017.4  29.7  30.0  26.7   MM   MM    MM
2023 08 05 00 20 100  8.0  9.0   1.5     8   5.0  91 1017.4  29.7  30.0  26.5   MM   MM    MM
2023 08 05 00 10 110  8.0  9.0   1.5    MM   5.0  91 1017.4  29.7  30.0  26.6   MM   MM    MM
2023 08 05 00 00 110  8.0 10.0    MM    MM    MM  MM 1017.2  29.8  30.0  26.7   MM +1.0    MM
2023 08 04 23 50 100  8.0 10.0   1.4     8   5.2  89 1017.1  29.8  30.0  26.4   MM   MM    MM
2023 08 04 23 40 100  8.0 10.0    MM    MM    MM  MM 1017.1  29.7  30.0  26.9   MM   MM    MM
2023 08 04 23 30 100  8.0 10.0    MM    MM    MM  MM 1016.9  29.8  30.0  26.6   MM   MM    MM
2023 08 04 23 20 100  7.0  9.0   1.3     5   5.0 106 1016.8  29.7  30.0  26.8   MM   MM    MM
2023 08 04 23 10 100  8.0 10.0   1.3    MM   5.0 106 1016.7  29.7  30.0  26.4   MM   MM    MM
2023 08 04 23 00 110  8.0  9.0    MM    MM    MM  MM 1016.6  29.7  30.0  26.6   MM +0.4    MM
2023 08 04 22 50 110  8.0  9.0   1.4     8   5.2  87 1016.4  29.7  30.0  26.7   MM   MM    MM
2023 08 04 22 40 110  8.0  9.0   1.4    MM   5.2  87 1016.3  29.7  30.0  26.8   MM   MM    MM
2023 08 04 22 30 110  8.0 10.0    MM    MM    MM  MM 1016.3  29.7  30.0  26.7   MM   MM    MM
2023 08 04 22 20 110  8.0  9.0   1.4     8   5.2  81 1016.3  29.6    MM  26.7   MM   MM    MM
2023 08 04 22 10 110  8.0 10.0   1.4    MM   5.2  81 1016.3  29.8  30.0  26.8   MM   MM    MM
2023 08 04 22 00 110  7.0  9.0    MM    MM    MM  MM 1016.2  29.8  30.0  26.9   MM -0.3    MM
2023 08 04 21 50 110  7.0  9.0   1.3     5   5.1 107 1016.2  29.8  30.0  26.8   MM   MM    MM
2023 08 04 21 40 110  6.0  8.0   1.3    MM   5.1 107 1016.3  29.8  30.0  26.9   MM   MM    MM
2023 08 04 21 30 100  6.0  8.0    MM    MM    MM  MM 1016.1  29.8  30.0  26.9   MM   MM    MM
2023 08 04 21 20 120  7.0  8.0   1.2     7   5.1  85 1016.0  30.0  30.0  26.7   MM   MM    MM
2023 08 04 21 10 110  6.0  8.0   1.2    MM   5.1  85 1016.2  30.0  30.0  26.8   MM   MM    MM
2023 08 04 21 00 120  7.0  8.0    MM    MM    MM  MM 1016.1  29.9  30.0  26.5   MM -0.5    MM
2023 08 04 20 50 130  7.0  8.0   1.2     8   5.2  85 1016.0  29.9  30.0  26.4   MM   MM    MM
2023 08 04 20 40 140  5.0  8.0   1.2    MM   5.2  85 1016.0  29.6  30.0  26.9   MM   MM    MM
2023 08 04 20 30 140  4.0  6.0    MM    MM    MM  MM 1016.1  29.5  30.0  26.9   MM   MM    MM
2023 08 04 20 20 130  4.0  5.0   1.3     7   5.1  85 1016.0  29.4  30.0  26.7   MM   MM    MM
2023 08 04 20 10 130  5.0  6.0    MM    MM    MM  MM 1016.0  29.3  30.0  26.4   MM   MM    MM
2023 08 04 20 00 140  5.0  6.0    MM    MM    MM  MM 1016.1  29.3  30.0  26.4   MM -1.1    MM
2023 08 04 19 50 130  5.0  6.0   1.3     8   5.2  91 1016.1  29.2  30.0  26.4   MM   MM    MM
2023 08 04 19 40 130  5.0  6.0   1.3    MM   5.2  91 1016.1  29.0  30.0  26.7   MM   MM    MM
2023 08 04 19 30 130  5.0  7.0    MM    MM    MM  MM 1016.1  29.0  30.0  26.7   MM   MM    MM
2023 08 04 19 20 120  5.0  7.0   1.3    MM   5.0  87 1016.5  29.0  30.0  26.6   MM   MM    MM
2023 08 04 19 10 110  5.0  7.0   1.3    MM   5.0  87 1016.3  29.0  30.0  26.6   MM   MM    MM
2023 08 04 19 00 110  5.0  7.0    MM    MM    MM  MM 1016.5  28.9  30.0  26.6   MM -0.7    MM
2023 08 04 18 50 110  6.0  8.0   1.3     8   4.9  95 1016.6  28.9  30.0  26.6   MM   MM    MM
2023 08 04 18 40 120  7.0  8.0    MM    MM    MM  MM 1016.6  28.9  30.0  26.1   MM   MM    MM
2023 08 04 18 30 130  7.0  9.0    MM    MM    MM  MM 1016.7  29.0  30.0  25.7   MM   MM    MM
2023 08 04 18 20 140  7.0  8.0   1.3     5   4.6 117 1016.7  28.9  30.0  25.7   MM   MM    MM
2023 08 04 18 10 140  7.0  9.0   1.3    MM   4.6 117 1016.6  28.8  30.0  25.6   MM   MM    MM
2023 08 04 18 00 140  9.0 11.0    MM    MM    MM  MM 1016.8  28.4  30.0  26.0   MM -0.5    MM
2023 08 04 17 50 140  9.0 11.0   1.2     8   4.7  93 1016.9  28.2  30.0  26.1   MM   MM    MM
2023 08 04 17 40 130 10.0 12.0   1.2    MM   4.7  93 1017.1  28.5  30.0  26.5   MM   MM    MM
2023 08 04 17 30 130  9.0 13.0    MM    MM    MM  MM 1017.0  29.3  30.0  26.5   MM   MM    MM
2023 08 04 17 20 120  7.0  8.0   1.3     8   4.9  90 1017.0  29.6  30.0  26.9   MM   MM    MM
2023 08 04 17 10 120  7.0  9.0   1.3    MM   4.9  90 1017.1  29.5  30.0  27.0   MM   MM    MM
2023 08 04 17 00 120  7.0  8.0    MM    MM    MM  MM 1017.2  29.5  30.0  26.9   MM +0.0    MM
2023 08 04 16 50 120  7.0  8.0   1.2     8   4.8  87 1017.2  29.5  30.0  27.2   MM   MM    MM
2023 08 04 16 40 130  7.0  8.0   1.2    MM   4.8  87 1017.2  29.5  30.0  27.1   MM   MM    MM
2023 08 04 16 30 120  7.0  8.0    MM    MM    MM  MM 1017.2  29.4  30.0  27.1   MM   MM    MM
2023 08 04 16 20 120  7.0  9.0   1.2     8   4.8  93 1017.3  29.3  30.0  26.8   MM   MM    MM
2023 08 04 16 10 130  7.0  8.0   1.2    MM   4.8  93 1017.3  29.3  29.9  26.9   MM   MM    MM
2023 08 04 16 00 120  7.0  9.0    MM    MM    MM  MM 1017.3  29.3  30.0  26.9   MM +0.5    MM
2023 08 04 15 50 120  7.0  9.0   1.0     8   4.7  90 1017.2  29.3  29.9  26.9   MM   MM    MM
2023 08 04 15 40 120  7.0  9.0    MM    MM    MM  MM 1017.2  29.3  29.9  26.8   MM   MM    MM
2023 08 04 15 30 120  7.0  9.0    MM    MM    MM  MM 1017.2  29.3  29.9  26.6   MM   MM    MM
2023 08 04 15 20 130  7.0  9.0   1.1     8   4.7  86 1017.3  29.3  29.9  26.7   MM   MM    MM
2023 08 04 15 10 130  7.0  9.0   1.1    MM   4.7  86 1017.2  29.3  29.9  26.8   MM   MM    MM
2023 08 04 15 00 130  7.0  9.0    MM    MM    MM  MM 1017.2  29.3  29.9  26.7   MM +0.6    MM
2023 08 04 14 50 120  6.0  8.0    MM    MM    MM  MM 1017.1  29.3  29.9  27.0   MM   MM    MM
2023 08 04 14 40 110  6.0  8.0    MM    MM    MM  MM 1017.1  29.1  29.9  27.1   MM   MM    MM
2023 08 04 14 30  MM   MM   MM    MM    MM    MM  MM 1017.0    MM  29.9    MM   MM   MM    MM
2023 08 04 14 20 100  6.0  8.0    MM    MM    MM  MM 1016.9  28.8    MM  27.3   MM   MM    MM
2023 08 04 14 10 110  6.0  8.0    MM    MM    MM  MM 1017.1  29.2  29.9  27.0   MM   MM    MM
2023 08 04 14 00 110  6.0  8.0    MM    MM    MM  MM 1017.0  29.0    MM  26.7   MM +1.0    MM
2023 08 04 13 50 110  6.0  8.0   1.0     8   4.8  83 1017.1  28.7  29.8  27.1   MM   MM    MM
2023 08 04 13 40 120  6.0  8.0    MM    MM    MM  MM 1017.1  28.7  29.8  26.6   MM   MM    MM
2023 08 04 13 30 130  5.0  6.0    MM    MM    MM  MM 1017.1  28.4  29.8  26.2   MM   MM    MM
2023 08 04 13 20 130  5.0  6.0   1.0     9   4.9  99 1016.9  28.2  29.8  26.0   MM   MM    MM
2023 08 04 13 10 140  7.0  9.0   1.0    MM   4.9  99 1016.9  28.2  29.8  26.3   MM   MM    MM
2023 08 04 13 00 110  7.0 10.0    MM    MM    MM  MM 1016.9  28.9  29.8  27.0   MM +1.3    MM
2023 08 04 12 50  80  5.0  7.0   1.0     8   4.6  84 1016.8  28.9  29.8  26.7   MM   MM    MM
2023 08 04 12 40  80  5.0  6.0    MM    MM    MM  MM 1016.7  28.9  29.8  26.4   MM   MM    MM
2023 08 04 12 30  90  6.0  8.0    MM    MM    MM  MM 1016.7  29.1  29.8  26.1   MM   MM    MM
2023 08 04 12 20 100  7.0  9.0   0.9     8   4.9  84 1016.7  29.1  29.8  25.8   MM   MM    MM
2023 08 04 12 10 100  7.0  9.0   0.9    MM   4.9  84 1016.6  29.1  29.8  26.8   MM   MM    MM
2023 08 04 12 00 100  6.0  8.0    MM    MM    MM  MM 1016.6  29.4  29.8  26.7   MM +1.5    MM
2023 08 04 11 50 100  6.0  8.0   0.9     8   4.9  97 1016.6  29.5  29.8  26.4   MM   MM    MM
2023 08 04 11 40 100  6.0  8.0    MM    MM    MM  MM 1016.4  29.5  29.8  26.6   MM   MM    MM
2023 08 04 11 30  90  6.0  7.0    MM    MM    MM  MM 1016.3  29.4  29.8  26.7   MM   MM    MM
2023 08 04 11 20  90  6.0  7.0   0.9     8   4.9  82 1016.2  29.4  29.8  26.8   MM   MM    MM
2023 08 04 11 10 100  6.0  7.0   0.9    MM   4.9  82 1016.1  29.3    MM  26.6   MM   MM    MM
2023 08 04 11 00 100  6.0  7.0    MM    MM    MM  MM 1016.0  29.3  29.8  26.6   MM +1.2    MM
2023 08 04 10 50 100  6.0  7.0   0.9     8   5.0  77 1016.0  29.2  29.8  26.4   MM   MM    MM
2023 08 04 10 40 100  6.0  7.0    MM    MM    MM  MM 1015.7  29.2  29.8  26.5   MM   MM    MM
2023 08 04 10 30 100  7.0  8.0    MM    MM    MM  MM 1015.7  29.2  29.8  26.5   MM   MM    MM
2023 08 04 10 20 110  6.0  8.0   0.9     9   4.8  89 1015.7  29.0  29.8  26.8   MM   MM    MM
2023 08 04 10 10 100  5.0  7.0   0.9    MM   4.8  89 1015.5  28.7  29.8  26.7   MM   MM    MM
2023 08 04 10 00  90  6.0  8.0    MM    MM    MM  MM 1015.5  28.5  29.8  26.6   MM +0.6    MM
2023 08 04 09 50  90  7.0  9.0   0.9     8   4.8  89 1015.5  28.9  29.8  26.6   MM   MM    MM
2023 08 04 09 40 120  6.0  7.0   0.9    MM   4.8  89 1015.4  29.2  29.8  26.3   MM   MM    MM
2023 08 04 09 30 110  6.0  7.0    MM    MM    MM  MM 1015.3  29.2  29.8  26.1   MM   MM    MM
2023 08 04 09 20 120  6.0  8.0   0.9     8   4.7  91 1015.3  29.2  29.8  26.1   MM   MM    MM
2023 08 04 09 10 120  6.0  8.0   0.9    MM   4.7  91 1015.2  29.2  29.8  26.2   MM   MM    MM
2023 08 04 09 00 120  6.0  7.0    MM    MM    MM  MM 1015.2  29.2  29.8  26.0   MM +0.0    MM
2023 08 04 08 50 120  6.0  8.0   0.9     9   4.9  97 1015.1  29.2  29.8  25.9   MM   MM    MM
2023 08 04 08 40 120  6.0  8.0    MM    MM    MM  MM 1015.1  29.2  29.8  25.9   MM   MM    MM
2023 08 04 08 30 110  6.0  7.0    MM    MM    MM  MM 1015.0  29.1  29.8  26.1   MM   MM    MM
2023 08 04 08 20 110  6.0  7.0   0.9     8   4.8  95 1015.0  29.0    MM  26.4   MM   MM    MM
2023 08 04 08 10 110  6.0  7.0   0.9    MM   4.8  95 1015.0  29.0  29.8  26.4   MM   MM    MM
